id,paragraph,problems,question_plus,test,len
yongari_generate_57285,"가디언에서는 실제 도시 계획상의 이상이 컴퓨터 시뮬레이션에서 일어나는지 보기 위해서 시티즈: 스카이라인을 이용하여 환경 전문 기자인 Karl Mathiesen에게 친환경적인 도시를 만들어보라고 시키기도 하였다. 기자는 시티즈: 스카이라인으로 7만 8천명되는 도시의 에너지를 모두 재생가능한 에너지를 사용하게 하였으며, 효과적인 수송과 하이테크와 공해를 발생시키지 않는 공업에 대한 좋은 일자리를 조건으로 도시를 만들었다. 그리고 시티즈: 스카이라인을 돌린 Karl Mathiesen은 재생 가능 에너지가 게임상의 비현실적인 좋은 날씨로 인해서 저비용으로 나왔다고 말했지만, 도시의 대중교통 시스템은 게임상의 도시와 비교 대상으로 삼은 덴마크 코펜하겐보다 더 떨어졌으며, 코펜하겐과 더불어 게임에서도 쓰레기 처리에 대한 장기적인 해결책을 개발 못한 것이 큰 장애물이라고 평가 했다.","{'question': 'Karl Mathiesen이 만든 가상의 도시에서 경험한 재생 가능 에너지의 낮은 비용은 어떤 요인 때문이었나?', 'choices': ['게임 내에서의 비현실적인 좋은 날씨', '효율적인 대중교통 시스템', '덴마크 코펜하겐과의 비교', '쓰레기 처리 문제', '하이테크 산업'], 'answer': 1}",,"{'question': 'Karl Mathiesen이 만든 가상의 도시에서 경험한 재생 가능 에너지의 낮은 비용은 어떤 요인 때문이었나?', 'choices': ['게임 내에서의 비현실적인 좋은 날씨', '효율적인 대중교통 시스템', '덴마크 코펜하겐과의 비교', '쓰레기 처리 문제', '하이테크 산업'], 'answer': 1}",1
yongari_generate_84580,"기름은 시간이 지나면서 폭풍이 불거나 조류에 섞이거나 해서 점차 희석되면서 자연스럽게 흩어진다. 충분히 희석된 기름은 자연스럽게 분해될 것을 기대할 수 있는데, 화학적 유화제를 넣어서 흩어주면 이 자연적 희석과정이 가속될 수 있다. 그래서 현재 Corexit라는 유화제를 어마어마하게 들이붓고 있다. 저 코렉시트는 날코라는 회사에서 만드는 것인데, 날코는 BP와 엑손의 관련업체이며, 제품 자체도 업체 홍보와는 달리 가장 덜 유해한 물건도 아니고 가장 효과적인 물건도 아니다. 영국에서는 코랙시트의 사용이 금지되어있을 정도다. BP는 단지 그들이 시추선 폭발한 그 주에 곧장 구할 수 있는게 그 제품 뿐이어서 사용했을 뿐이라고 변명하고 있으나, 환경보호청이 이걸 덜 유독한 것으로 바꾸라는 명령을 하자 BP는 후보 제품을 몇개 살핀 다음에 ""유독성, 효과, 입수 가능한 생산성 면에서 대체할만한 제품이 전혀 없다""면서 배를 쨌다. 이래서야 BP 계열사의 제품이니까 쓴다는 비판을 피하기는 어려워보인다.","{'question': '왜 BP는 Corexit를 사용하게 되었나요?', 'choices': ['가장 유해하지 않은 제품이기 때문에', '환경보호청의 권고에 따라', '즉시 구할 수 있는 유일한 제품이었기 때문에', '날코와의 관계 때문에', '모든 대체 제품이 유독성이 더 높았기 때문에'], 'answer': 3}",,"{'question': '왜 BP는 Corexit를 사용하게 되었나요?', 'choices': ['가장 유해하지 않은 제품이기 때문에', '환경보호청의 권고에 따라', '즉시 구할 수 있는 유일한 제품이었기 때문에', '날코와의 관계 때문에', '모든 대체 제품이 유독성이 더 높았기 때문에'], 'answer': 3}",1
yongari_generate_83362,"에라스무스가 살았던 시대는 많은 지식인들이 교회 성직자의 권한 남용을 비판하던 때였다. 어떤 비평가들은 교황의 권능을 부정했고 새로운 신학 체계를 세웠다. 에라스뮈스도 동시대 주류 기독교의 신앙과 부정, 관행을 비판하던 교회 개혁가 중 한 사람이다. 한편 그는 로마 가톨릭 교회의 자유 의지(free will) 관념을 지지했다. 그래서 그는 예정론을 지지하는 많은 종교개혁가들과 마찰이 있었다. 그의 이러한 중립 노선은 마르틴 루터 같은 개신교 종교개혁자들과 급진적인 교황주의자 양쪽의 실망과 분노를 샀다. 로마 교황청의 부정부패와 성직자의 권한 남용을 비판했지만, 에라스뮈스는 개신교와 로마 가톨릭 교회 어느 한 쪽으로 기울지 않았다. 종교개혁가 마르틴 루터는 그를 경멸조로 조롱했고, 트리엔트 공의회는 그를 ‘불경스런 이교도’로 정죄했다. 이처럼 개신교와 로마 가톨릭 양쪽 교회들로부터 배척을 당했지만 에라스뮈스는 많은 당대 신학자들의 지지를 받으며 전 유럽에서 대단한 인기를 누렸다. 뿐만 아니라 서구 문학사에서 근대성의 효시로 여겨지는 프랑스의 라블레, 스페인의 세르반테스, 영국의 셰익스피어에게도 지대한 영향을 미쳤다. 그는 1536년 바젤에서 죽었다.","{'question': '에라스무스가 신학적 위치로 인해 겪은 문제는 무엇인가?', 'choices': ['개신교 종교개혁가들로부터 지지를 받았기 때문', '로마 가톨릭 교회의 자유 의지 관념을 부정했기 때문', '개신교와 로마 가톨릭 양쪽으로부터 배척당했기 때문', '신앙의 자유를 주장했기 때문', '특정 교회의 개혁을 제안했기 때문'], 'answer': 3}",,"{'question': '에라스무스가 신학적 위치로 인해 겪은 문제는 무엇인가?', 'choices': ['개신교 종교개혁가들로부터 지지를 받았기 때문', '로마 가톨릭 교회의 자유 의지 관념을 부정했기 때문', '개신교와 로마 가톨릭 양쪽으로부터 배척당했기 때문', '신앙의 자유를 주장했기 때문', '특정 교회의 개혁을 제안했기 때문'], 'answer': 3}",1
yongari_generate_41546,"2008년 1월 스피어스는 패더라인의 대표자에게 양육권을 포기하지 않는다고 전했다. 스피어스 집에 방문한 경찰은 약물 중독이 의심된다며 세다스 시나이 의료센터에 입원시켰다. 다음 날 스피어스의 방문권은 법원의 결정에 따라 중단되었고, 패더라인만이 아이들의 물리적 및 법적 양육권을 가졌다. 스피어스는 로널드 레건 UCLA 미디컬 센터 정신병동에서 치료에 적극적으로 임했다. 법원은 아버지 제임스 스피어스와 변호사 앤드류 월릿을 컨서베이터쉽에 임시로 권한을 줬다. 이후 스피어스의 재산을 완전히 통제하게 된다. 스피어스는 5일 후 풀려났다. 한달 뒤, 드라마 《내가 그녀를 만났을 때》 에피소드 ""Ten Sessions""편에서 접수원 애비 역으로 출연했다. 당시 최고 시청률을 기록했을 뿐만 아니라 연기에서도 좋은 평을 들었다. 2008년 7월 패더라인과 변호사의 동의하에 방문권을 되찾았다. 2008년 9월 7일 열린 MTV 비디오 뮤직 어워드에서 스피어스는 ""Piece of Me""로 최우수 여자 비디오, 최우수 팝 비디오 그리고 올해의 비디오상을 수상했다. 이후 스피어스가 음악계에 컴백한 것을 기념으로 연대순으로 정리한 다큐멘터리 《Britney: For the Record》가 방영되었다. 필 그리핀이 감독을 맡았으며, 2008년 3분기에 뉴욕과 비벌리힐스에서 촬영했다. 다큐멘터리는 첫날 밤 MTV에서 두 차례 방영되었고, 560만 명의 시청자 수를 기록했다. 이는 방송 역사상 일요일 밤 시간대에 가장 높은 시청률이다.","{'question': '2008년에 스피어스가 법적 양육권 문제로 겪은 사건들 중 올바른 순서대로 배열한 것은?', 'choices': ['약물 중독 의심으로 경찰 방문, 법원에 의한 컨서베이터쉽 결정, MTV 비디오 뮤직 어워드 수상, 방문권 회복', 'MTV 비디오 뮤직 어워드 수상, 약물 중독 의심으로 경찰 방문, 방문권 회복, 법원에 의한 컨서베이터쉽 결정', '법원에 의한 컨서베이터쉽 결정, 약물 중독 의심으로 경찰 방문, MTV 비디오 뮤직 어워드 수상, 방문권 회복', '약물 중독 의심으로 경찰 방문, MTV 비디오 뮤직 어워드 수상, 법원에 의한 컨서베이터쉽 결정, 방문권 회복'], 'answer': 4}",,"{'question': '2008년에 스피어스가 법적 양육권 문제로 겪은 사건들 중 올바른 순서대로 배열한 것은?', 'choices': ['약물 중독 의심으로 경찰 방문, 법원에 의한 컨서베이터쉽 결정, MTV 비디오 뮤직 어워드 수상, 방문권 회복', 'MTV 비디오 뮤직 어워드 수상, 약물 중독 의심으로 경찰 방문, 방문권 회복, 법원에 의한 컨서베이터쉽 결정', '법원에 의한 컨서베이터쉽 결정, 약물 중독 의심으로 경찰 방문, MTV 비디오 뮤직 어워드 수상, 방문권 회복', '약물 중독 의심으로 경찰 방문, MTV 비디오 뮤직 어워드 수상, 법원에 의한 컨서베이터쉽 결정, 방문권 회복'], 'answer': 4}",1
yongari_generate_44443,"촛불집회는 대체로 각계의 규탄 발언으로 구성되었다. 개회사에 나온 정현찬 가톨릭농민회 회장은 ""나라가 어려울 때마다 정치하는 사람, 정치꾼이 아니라 바로 여기 모인 모든 국민들 힘으로 독재자를 물리쳤다""면서 ""박근혜 대통령은 더 이상 국민들을 고통의 도가니로 몰아넣지 말고 즉시 퇴진해야 한다""고 발언했다. 이어 국회의사당 앞에서 박근혜 퇴진을 외치다 연행된 대학생이 연단에 등장해 일련의 시국선언에도 불구하고 ""박근혜 대통령은 무엇이 잘못됐는지 모르는 것 같다""며 ""대통령을 탄핵해야 한다""고 말했다. 또한 대학가의 시국선언을 거론하며 ""이 일에는 대학생들이 앞장서겠다""고 발언하였다. 뒤이어 이화여대 학생이 등장해 ""학교에 대단한 공주님 다닌다는 이야기는 들었지만 빙산에 일각이었을 줄 몰랐다""며 ""최순실씨의 실체와 그를 둘러싼 커넥션은 대한민국 심장부 깊은 곳까지 파고들었다""고 말했다.","{'question': '박근혜 대통령의 퇴진을 요구하는 시국선언에 참여한 주요 인물들을 인용한 내용으로 옳은 것은?', 'choices': ['정현찬 회장은 국가 위기시마다 국민들이 정치를 해야 한다고 말했다', '대학생은 박근혜 대통령이 잘못을 모른다고 주장하며 탄핵을 지지했다', '이화여대 학생은 최순실을 공주님으로 지칭하며 그의 영향을 비판했다', '국회의사당 앞에서 구호를 외친 대학생은 박근혜 대통령과 싸울 의지를 밝혔다'], 'answer': 2}",,"{'question': '박근혜 대통령의 퇴진을 요구하는 시국선언에 참여한 주요 인물들을 인용한 내용으로 옳은 것은?', 'choices': ['정현찬 회장은 국가 위기시마다 국민들이 정치를 해야 한다고 말했다', '대학생은 박근혜 대통령이 잘못을 모른다고 주장하며 탄핵을 지지했다', '이화여대 학생은 최순실을 공주님으로 지칭하며 그의 영향을 비판했다', '국회의사당 앞에서 구호를 외친 대학생은 박근혜 대통령과 싸울 의지를 밝혔다'], 'answer': 2}",1
yongari_generate_34944,"김명순(金明淳, 1896년 1월 20일 ~ 1951년 6월 22일)은 일제 강점기와 대한민국의 작가, 소설가, 시인이며, 언론인, 영화배우, 연극배우였다. 1917년 잡지 《청춘》 지의 현상소설모집에 단편 〈의심의 소녀〉가 당선되어 문단에 데뷔하였으며, 1919년 일본 유학, 도쿄에 체류 중 전영택의 소개로 〈창조〉지의 동인으로도 참여했다. 일본 유학 시절의 자유로운 연애 활동으로 화제가 되었으며, 이광수, 김일엽, 나혜석, 허정숙 등과 함께 자유 연애론을 주장하기도 했다. 그러나 후에 그에 대한 연구에서 그는 '자유 연애'를 주창하기 보다는 차라리 성적으로 보수적이었으며 여성에 대한 과도한 억압과 편견이 내재된 시대적 상황으로 인한 오해와 난무한 유언비어의 희생양이었다는 것이 밝혀진다.","{'question': '김명순이 일본 유학 중 특정 지인의 소개로 참여하게 된 동인지는 무엇인가?', 'choices': ['《청춘》', '〈창조〉', '〈의심의 소녀〉', '〈노래〉'], 'answer': 2}",,"{'question': '김명순이 일본 유학 중 특정 지인의 소개로 참여하게 된 동인지는 무엇인가?', 'choices': ['《청춘》', '〈창조〉', '〈의심의 소녀〉', '〈노래〉'], 'answer': 2}",1
yongari_generate_76426,"《The Boys》 발매 전 2011년 7월부터 소녀시대는 수록곡인 ""Mr. Taxi"" (Korean Ver.)을 GIRLS’ GENERATION TOUR를 통해 선보여왔다. 《The Boys》 발매 이후엔 본격적인 활동을 시작했고, 2011년 10월 21일 KBS 《뮤직뱅크》에서 ""The Boys""와 ""Mr. Taxi""를 선보이며 컴백했다. 같은 날, SBS 파워FM 《정선희의 오늘 같은 밤》에 출연했다. 10월 22일 《음악중심》에서는 ""The Boys"", ""Mr.Taxi""를 비롯한 ""봄날""도 부르며 컴백했다. 10월 23일에는 《인기가요》에서 ""The Boys"", ""Mr. Taxi""를 선보이며 컴백했다. 2011년 10월 23일 미국 뉴욕에서 열린 SMTown Live '10 World Tour에서는 여러 히트곡들과 ""The Boys"" 영어 버전을 처음 공연했다. 2011년 10월 24일에는 미국에서 프로모션의 일환으로 미국 MTV 프로그램인 《MTV 뉴스》와 MTV IGGT에 출연했고, 뉴욕 타임스퀘어 전광판을 통해 생중계 되었다.","{'question': '소녀시대가 ""The Boys""를 포함하여 선보인 활동 중에 미국에서 처음으로 공연한 것은 어디에서였나?', 'choices': [""SMTown Live '10 World Tour 뉴욕에서"", 'MTV 뉴스', 'MTV IGGT', '뉴욕 타임스퀘어 전광판'], 'answer': 1}",,"{'question': '소녀시대가 ""The Boys""를 포함하여 선보인 활동 중에 미국에서 처음으로 공연한 것은 어디에서였나?', 'choices': [""SMTown Live '10 World Tour 뉴욕에서"", 'MTV 뉴스', 'MTV IGGT', '뉴욕 타임스퀘어 전광판'], 'answer': 1}",1
yongari_generate_20487,"호남 지역 민중에 의거해 설립된 민립 대학인 조선대학교를 사유화(私有化)하고자 대학 설립 당시 '설립동지회 회장'이었던 자신의 지위를 이용하여 1982년 불법으로 정관을 변경하고·부정입학·교수 해임·교수 및 학생들에 대한 폭언과 폭행·공금 횡령·1986년 교수들의 시국선언을 막기 위해 매일 아침 7시에 전체 교수 및 교직원을 운동장으로 집합시켜 출석을 부르고, 노교수·여교수 할 것 없이 운동장을 두 바퀴씩 구보하게 한 다음 총장에게 충성서약을 하게 하는 등 온갖 전횡을 일삼던 박철웅 총장과 그 일가에 항거하여 설립 이후 민족과 지역사회의 기대에 부응할 만한 역할과 발전을 기하지 못하였다는 반성이 대학구성원들과 지역사회에서 크게 일어나, 대학 설립 당시의 지역 원로들이 젊은 사람들이 일선에 나서야 한다고 하면서 제5공화국 막바지인 1987년 반(反) 군부 독재 투쟁과 맞물려 학생, 교수, 동문들이 중심이 되어 학부모까지 가세하여 '박철웅 총장 퇴진 및 민립대학 환원'투쟁인 1·8 항쟁이 일어났다. 1·8 항쟁은 113일간의 장기농성 끝에 1988년 1월 8일 새벽 4시 학내에 공권력 투입으로 막을 내린 학원 민주화 투쟁으로 항쟁 기간동안 투입된 경찰력이 1,500여명에 이르며 강제진압과정에서 2명이 중화상을, 1명이 투신하였고 45명이 구속되었다.","{'question': '1·8 항쟁의 주요 결과는 무엇인가?', 'choices': ['박철웅 총장의 계속 재임', '학내 공권력의 투입으로 장기농성 종료', '학원 민주화 투쟁의 실패', '투입된 경찰력 감소'], 'answer': 2}",,"{'question': '1·8 항쟁의 주요 결과는 무엇인가?', 'choices': ['박철웅 총장의 계속 재임', '학내 공권력의 투입으로 장기농성 종료', '학원 민주화 투쟁의 실패', '투입된 경찰력 감소'], 'answer': 2}",1
yongari_generate_27083,"전투의 주요 초점은 한반도 붕부에 있는 유엔군의 전략적으로 중요한 병참선인 29번 도로로 알려진 도로 인근이었다. 원주는 남북으로 뻗은 29번 도로가 있는 교차로 지역의 중요한 마을이었고, 38도선의 춘천과 부산 교두보의 대구를 잇는 지역이다. 북서쪽으로 뻗은 또 다른 도로는 원주에서 29번 국도와 대한민국 수도인 서울을 이었다. 춘천과 원주 사이에는 횡성이 위치하고 있으며 원주와 대구 사이에는 제천시, 단양군, 풍기읍, 안동시와 같은 마을이 일련으로 뻗어 있었다. 도로망 전체가 태백산맥의 비교적 언덕이 많은 지역에 위치하고 있었다. 원주 일대에서의 전투는 한반도의 가장 열악한 겨울 환경에서 벌어졌다. 기온은 최대 영하 30 °C까지 내려갔고 눈도 36cm나 쌓였다. 실제로 날씨는 매우 추워 포 여러 문의 금속이 갈라질 정도였고 물은 끓는데 1시간 반이 걸렸다. 때때로 추운 날씨는 모든 군사 활동을 정지시키기에 충분했고 전투 과정에서 발생한 사상자보다 동상으로 인한 사상자가 더 많았다.","{'question': '원주 지역에서의 전투가 겪었던 날씨적 어려움에 대한 설명으로 옳은 것은 무엇인가?', 'choices': ['기온이 최대 영하 10 °C까지 내려갔다.', '눈이 15cm 정도 쌓였다.', '동상으로 인한 사상자가 전투로 인한 사상자보다 적었다.', '기온이 최대 영하 30 °C까지 내려가고 눈이 36cm 쌓였으며, 물이 끓는데 1시간 반이 걸렸다.'], 'answer': 4}",,"{'question': '원주 지역에서의 전투가 겪었던 날씨적 어려움에 대한 설명으로 옳은 것은 무엇인가?', 'choices': ['기온이 최대 영하 10 °C까지 내려갔다.', '눈이 15cm 정도 쌓였다.', '동상으로 인한 사상자가 전투로 인한 사상자보다 적었다.', '기온이 최대 영하 30 °C까지 내려가고 눈이 36cm 쌓였으며, 물이 끓는데 1시간 반이 걸렸다.'], 'answer': 4}",1
yongari_generate_54796,"2011년까지 아프리카에 회색늑대가 서식했는지는 논쟁거리였다. 아리스토텔레스는 이집트에는 그리스에 서식하는 것보다 조금 작은 늑대가 서식한다고 언급했다. 독일의 의학자인 게오르기 엘버스(Georg Ebers)는 현재의 아시우트, 고대 이집트에서는 아누비스라는 도시가 ""도시의 늑대""라는 뜻의 이름이 붙어진 것을 근거로 이집트가 늑대를 신성시했다고 주장했다. 동물학자 에른스트 슈와르츠(Ernst Schwarz)는 북아프리카의 황금자칼을 현재의 늑대 같은 개과로 분류했고, 이후 회색늑대와 형태학적 닮음을 간과한 것으로 비판받았다. 2002년 12월, 에리트레아의 다나킬 사막에서 개과 동물이 발견되었으며 황금자칼 또는 주변 지역의 6종과 비슷하지 않고 회색늑대와 비슷한 종을 발견했다.","{'question': '회색늑대가 아프리카에 서식했다는 주장을 지지하는 증거는 무엇인가?', 'choices': ['아리스토텔레스의 역사적 언급', '에른스트 슈와르츠의 형태학적 분류', '에리트레아 다나킬 사막에서의 발견', '고대 이집트의 아누비스 도시 명칭', '독일의 의학자 게오르기 엘버스의 주장'], 'answer': 3}",,"{'question': '회색늑대가 아프리카에 서식했다는 주장을 지지하는 증거는 무엇인가?', 'choices': ['아리스토텔레스의 역사적 언급', '에른스트 슈와르츠의 형태학적 분류', '에리트레아 다나킬 사막에서의 발견', '고대 이집트의 아누비스 도시 명칭', '독일의 의학자 게오르기 엘버스의 주장'], 'answer': 3}",1
yongari_generate_18680,항쟁에 참여한 세력의 상당수는 봉건 귀족들이었고 이들은 그때까지 유지되던 자신들의 영향력을 통해 영국 동인도 회사의 합병 정책으로 인해 잃게된 자신들의 지위를 되찾고자 하였다. 제임스 브라운 람세이의 라프스 선언 이후 영국 동인도 회사의 합병 정책으로 인해 많은 봉건 귀족들은 자신의 지위를 잃게 되었다. 이 선언은 관습적으로 세습되어 오던 봉건 귀족의 직위가 그들의 자녀들에게 계승되는 것을 인정하지 않았고 해당 귀족이 사망하면 영지를 영국 동인도 회사의 직할령으로 삼는 것을 골자로 하고 있었다. 봉건 귀족들은 이러한 영국 동인도 회사의 지배력 확장 정책에 굴욕을 느꼈다. 이 조치로 봉건 귀족들은 재정 역시 약화되었는데 나그푸르의 왕족 조차 콜카타의 경매장에 자신의 보석을 내다팔아야 하는 처지가 되었다. 락슈미 바이나 나나 사히브와 같은 귀족들은 이러한 동인도 회사의 조치에 강한 반감을 보였다.,"{'question': '제임스 브라운 람세이의 라프스 선언이 영국 동인도 회사에 의한 어떤 변화를 가져왔는가?', 'choices': ['봉건 귀족의 자녀들이 영지를 계승할 수 있게 되었다.', '봉건 귀족들이 자신의 영지를 영국 동인도 회사에 팔 수 있게 되었다.', '봉건 귀족의 자녀들이 직위를 계승할 수 없게 되었다.', '봉건 귀족들이 영국 정부로부터 추가 금전적 보상을 받게 되었다.', '봉건 귀족들의 자녀들이 영국에서 공부할 수 있게 된다.'], 'answer': 3}",,"{'question': '제임스 브라운 람세이의 라프스 선언이 영국 동인도 회사에 의한 어떤 변화를 가져왔는가?', 'choices': ['봉건 귀족의 자녀들이 영지를 계승할 수 있게 되었다.', '봉건 귀족들이 자신의 영지를 영국 동인도 회사에 팔 수 있게 되었다.', '봉건 귀족의 자녀들이 직위를 계승할 수 없게 되었다.', '봉건 귀족들이 영국 정부로부터 추가 금전적 보상을 받게 되었다.', '봉건 귀족들의 자녀들이 영국에서 공부할 수 있게 된다.'], 'answer': 3}",1
yongari_generate_10025,"사드는 현존하는 최고의 미사일 방어시스템이다. 사드는 현존하는 미사일 방어체계 중에서 명중률이 가장 높다. 대한민국 국방백서에 의하면 ""사드는 현존하는 미사일방어체계(MD) 중 가장 요격 성공률이 높은 것으로 평가받고 있다”고 한다. 현재로서는 사드 보다 더 성능이 좋은 다른 방어체계가 존재하지 않으며 사드 보다 더 나은 대안이 아직 없기 때문에 사드를 취소한다고 해서 사드 보다 더 성능이 좋은 다른 방어체계를 대안으로서 도입할 수 있는 것이 아니다. 이것에 대한 반박으로 중국이 러시아로 부터 수입한 러시아제 사드가 미국제 사드 보다 더 성능이 좋다는 주장이 있지만 러시아제 사드 1포대 가격은 30억 달러(약 3조3천억원)임으로 10억 달러(약 1조1천억원)의 미국제 사드 보다 3배 가량 비싸다. 중국이 러시아제 사드 1포대를 30억 달러(약 3조3천억원)에 수입하기로 한 것과 비교하면 미국제 사드 10억 달러(약 1조1천억원)는 러시아제 사드의 3분의 1 수준 밖에 안되는 가격이다.","{'question': '사드 시스템에 관련된 내용으로 틀린 설명은 무엇인가?', 'choices': ['사드는 현재 세계에서 가장 높은 요격 성공률을 자랑하는 미사일 방어체계이다.', '미국제 사드의 가격은 러시아제 사드의 3분의 1 수준이다.', '사드를 대체할 수 있는 더 효율적인 방어체계가 현재 존재한다.', '한국 국방백서에서는 사드의 높은 성공률을 언급하고 있다.', '러시아제 사드는 미국제 사드보다 가격이 3배 더 비싸다.'], 'answer': 3}",,"{'question': '사드 시스템에 관련된 내용으로 틀린 설명은 무엇인가?', 'choices': ['사드는 현재 세계에서 가장 높은 요격 성공률을 자랑하는 미사일 방어체계이다.', '미국제 사드의 가격은 러시아제 사드의 3분의 1 수준이다.', '사드를 대체할 수 있는 더 효율적인 방어체계가 현재 존재한다.', '한국 국방백서에서는 사드의 높은 성공률을 언급하고 있다.', '러시아제 사드는 미국제 사드보다 가격이 3배 더 비싸다.'], 'answer': 3}",1
yongari_generate_54471,"하지만 김대중은 결국 대학 진학을 포기하였다. 4학년이 되면서 독서로 인해 넓어진 견문 탓에 반일 사상이 생겨나 일본인 학생들과 갈등을 빚으면서 전 과목에 걸쳐 성적이 떨어지기도 했으며, 반일 작문이 문제가 됐다. 일본의 대학 진학을 희망했지만 미국 해군의 해상 봉쇄 정책으로 인해 여행 허가가 어려웠고 이에 학비가 무료인 만주국의 건국대학에 진학하는 것도 고려해 봤지만 진학해봐야 일본군에 징집이 될 것이 뻔하다는 2가지 이유에서였다. 15세가 되던 1938년에 도요타 다이추(일본어: 豊田大中)로 창씨개명을 하였다. 대통령이 된 뒤에도 일본에 올 때마다 상업학교 시절 은사에게 이 이름을 사용했다고 아사히 신문은 보도했다.","{'question': '김대중이 대학 진학을 포기한 주된 이유는 무엇인가?', 'choices': ['학비가 비싸서', '학문적 관심의 부족', '반일 사상으로 인한 학업 성적 저하', '학교에서의 인간관계 문제', '교수와의 개인적 갈등'], 'answer': 3}",,"{'question': '김대중이 대학 진학을 포기한 주된 이유는 무엇인가?', 'choices': ['학비가 비싸서', '학문적 관심의 부족', '반일 사상으로 인한 학업 성적 저하', '학교에서의 인간관계 문제', '교수와의 개인적 갈등'], 'answer': 3}",1
